Testie,Time,State,Player Position X,Player Position Y,Player Position Z,Monster Position X,Monster Position Y,Monster Position Z,CurrentDeath
Testie27,200481,Game,-5.310212,-4.210766,77.62556,3.068264,-2.435722,23.12106,0
Testie27,200648,Game,-6.049701,-4.205453,78.2586,3.233746,-2.435835,23.10093,0
Testie27,200798,Game,-6.705241,-4.205453,78.86649,3.255806,-2.43585,23.09824,0
Testie27,200965,Game,-6.920557,-4.205453,79.7645,3.269035,-2.435859,23.09664,0
Testie27,201115,Game,-6.778216,-4.205453,80.65318,3.271236,-2.43586,23.09637,0
Testie27,201281,Game,-6.033357,-4.205453,81.27982,3.414627,-2.435957,23.07893,0
Testie27,201448,Game,-5.551192,-4.205453,82.06725,3.778603,-2.436204,23.03466,0
Testie27,201598,Game,-5.411982,-4.205453,82.95625,4.294449,-2.436554,22.9719,0
Testie27,201765,Game,-5.257277,-4.205453,83.94419,4.953621,-2.437002,22.89171,0
Testie27,201915,Game,-4.597828,-4.205453,84.51778,5.34882,-2.43727,22.84363,0
Testie27,202082,Game,-3.861151,-4.205453,85.18576,5.351025,-2.437271,22.84336,0
Testie27,202248,Game,-3.536829,-4.221796,86.12718,5.35323,-2.437273,22.84309,0
Testie27,202398,Game,-3.303954,-4.285453,86.99629,5.37529,-2.437288,22.84042,0
Testie27,202565,Game,-2.717164,-4.285453,87.7844,5.58485,-2.43743,22.81492,0
Testie27,202715,Game,-2.058726,-4.285453,88.39793,5.61795,-2.437452,22.81089,0
Testie27,202882,Game,-1.927263,-4.161711,89.33797,5.651035,-2.437475,22.80687,0
Testie27,203048,Game,-1.976114,-4.205452,90.33675,5.6731,-2.43749,22.80419,0
Testie27,203198,Game,-2.020082,-4.205452,91.23566,5.688538,-2.4375,22.80232,0
Testie27,203365,Game,-2.068934,-4.205452,92.23446,5.875977,-2.43763,22.77915,0
Testie27,203515,Game,-2.112901,-4.205452,93.13337,6.229385,-2.428958,22.71648,0
Testie27,203681,Game,-2.161754,-4.173164,94.13217,6.688473,-2.414299,22.61805,0
Testie27,203848,Game,-2.210613,-4.205452,95.1311,6.701599,-2.413868,22.61587,0
Testie27,203998,Game,-2.254574,-4.205452,96.02991,6.779919,-2.411348,22.60015,0
Testie27,204165,Game,-2.303427,-4.205452,97.02871,7.072792,-2.399202,22.53596,0
Testie27,204315,Game,-2.347395,-4.205452,97.92763,7.521595,-2.377902,22.43583,0
Testie27,204481,Game,-2.396248,-4.191433,98.92644,7.716785,-2.368639,22.39275,0
Testie27,204648,Game,-2.4451,-4.205452,99.92523,7.745197,-2.367295,22.38806,0
Testie27,204798,Game,-2.12879,-4.205452,100.6952,7.921085,-2.358953,22.35089,0
Testie27,204965,Game,-1.673261,-4.205451,101.5134,8.322216,-2.339917,22.26215,0
Testie27,205115,Game,-1.717228,-4.205452,102.4123,8.861927,-2.324424,22.14104,0
Testie27,205282,Game,-1.76608,-4.190401,103.4111,9.063705,-2.420663,22.09699,0
Testie27,205448,Game,-1.814934,-4.205452,104.4099,9.092087,-2.457307,22.09385,0
Testie27,205598,Game,-1.8589,-4.205452,105.3088,9.248264,-2.666913,22.06336,0
Testie27,205765,Game,-1.907759,-4.205452,106.3077,9.627285,-2.7674,21.98083,0
Testie27,205915,Game,-1.951721,-4.173164,107.2065,10.151,-2.970653,21.8632,0
Testie27,206082,Game,-1.982249,-4.205452,108.2054,10.17267,-2.970554,21.8583,0
Testie27,206248,Game,-1.703485,-4.205452,109.1648,10.2182,-2.970346,21.84801,0
Testie27,206398,Game,-1.464066,-4.205452,110.0313,10.43278,-2.969369,21.79951,0
Testie27,206565,Game,-1.490859,-4.205452,110.9284,10.87714,-2.966934,21.6991,0
Testie27,206715,Game,-1.54107,-4.199082,111.5263,11.44011,-2.966568,21.57186,0
Testie27,206882,Game,-1.596853,-4.173164,112.1906,11.64125,-2.966437,21.5264,0
Testie27,207048,Game,-1.652641,-4.205452,112.8549,11.69543,-2.966402,21.51416,0
Testie27,207198,Game,-1.693449,-4.205452,113.4534,11.79298,-2.966339,21.49211,0
Testie27,207364,Game,-1.719743,-4.205452,114.253,12.10727,-2.966135,21.42107,0
Testie27,207514,Game,-1.740339,-4.205452,115.1528,12.57547,-2.96583,21.31526,0
Testie27,207682,Game,-1.777334,-4.173164,116.1521,13.15715,-2.965453,21.18382,0
Testie27,207848,Game,-1.817468,-4.205452,117.1512,13.20267,-2.965423,21.17353,0
Testie27,207998,Game,-1.85359,-4.205452,118.0505,13.41726,-2.965283,21.12504,0
Testie27,208165,Game,-1.324399,-4.205452,118.8431,13.8616,-2.964995,21.02463,0
Testie27,208315,Game,-1.234591,-4.205452,119.6909,14.42393,-2.96463,20.89754,0
Testie27,208482,Game,-1.297385,-4.205452,120.6889,14.61827,-2.964503,20.85362,0
Testie27,208648,Game,-1.358085,-4.205452,121.6537,14.65078,-2.964482,20.84628,0
Testie27,208798,Game,-1.395764,-4.205452,122.2526,14.72882,-2.964432,20.82864,0
Testie27,208965,Game,-1.451521,-4.205452,122.9166,15.02142,-2.964242,20.76252,0
Testie27,209115,Game,-1.314293,-4.205452,123.4562,15.47011,-2.96395,20.66111,0
Testie27,209282,Game,-1.188165,-4.205451,124.0975,16.1107,-2.963534,20.51635,0
Testie27,209448,Game,-1.226543,-4.205459,124.763,16.36905,-2.971169,20.45796,0
Testie27,209598,Game,-1.621303,-4.205503,125.1293,16.38205,-2.971169,20.45503,0
Testie27,209765,Game,-2.104571,-4.205595,125.5658,16.44707,-2.971169,20.44034,0
Testie27,209915,Game,-2.59234,-4.221451,125.9151,16.5251,-2.971169,20.42271,0
Testie27,210081,Game,-3.136223,-4.221451,126.3007,16.8177,-2.969117,20.35658,0
Testie27,210248,Game,-3.637795,-4.205452,126.7115,17.09732,-2.958412,20.2934,0
Testie27,210399,Game,-3.229445,-4.221451,127.0994,17.15802,-2.956088,20.27968,0
Testie27,210565,Game,-2.400314,-4.221451,127.4483,17.42896,-2.945715,20.21845,0
Testie27,210714,Game,-1.574746,-4.221451,127.6866,17.85813,-2.936513,20.12146,0
Testie27,210882,Game,-0.6861426,-4.221451,128.1093,18.48817,-2.880813,19.97908,0
Testie27,211048,Game,0.1495819,-4.205452,128.6584,19.13133,-2.786209,19.833,0
Testie27,211198,Game,0.9018101,-4.205452,129.1526,19.13349,-2.786104,19.83249,0
Testie27,211365,Game,1.752178,-4.177995,129.6709,19.14647,-2.785478,19.82942,0
Testie27,211514,Game,2.528203,-4.175983,130.1214,19.30221,-2.777965,19.79267,0
Testie27,211681,Game,3.36396,-4.186476,130.6704,19.3952,-2.773483,19.77076,0
Testie27,211848,Game,4.19975,-4.205452,131.2194,19.5358,-2.766716,19.73769,0
Testie27,211998,Game,4.951966,-4.205452,131.7135,19.82675,-2.750601,19.65436,0
Testie27,212164,Game,5.800564,-4.205452,132.2143,20.14765,-2.700727,19.42274,0
Testie27,212315,Game,6.184765,-4.205452,132.96,20.16084,-2.699946,19.42077,0
Testie27,212482,Game,6.259035,-4.205451,133.9571,20.31912,-2.690618,19.39742,0
Testie27,212648,Game,6.443453,-4.207235,134.938,20.35229,-2.688925,19.39408,0
Testie27,212798,Game,6.814918,-4.221452,135.7573,20.55131,-2.641601,19.37413,0
Testie27,212964,Game,6.947048,-4.221452,136.675,20.91163,-2.471985,19.33883,0
Testie27,213115,Game,6.756704,-4.221451,137.5178,20.92491,-2.465756,19.33759,0
Testie27,213282,Game,6.646289,-4.205452,138.4854,21.11296,-2.401144,19.31992,0
Testie27,213448,Game,6.198356,-4.205452,139.3791,21.47514,-2.323471,19.28869,0
Testie27,213598,Game,5.729559,-4.205452,140.1449,21.5193,-2.314031,19.28571,0
Testie27,213765,Game,5.022299,-4.205451,140.8509,21.68565,-2.304502,19.28028,0
Testie27,213915,Game,4.28749,-3.555032,141.3282,21.85215,-2.304502,19.27691,0
Testie27,214081,Game,3.624265,-4.188266,142.0765,21.93215,-2.304502,19.27592,0
Testie27,214248,Game,2.956095,-4.205452,142.8204,22.23212,-2.304502,19.27222,0
Testie27,214398,Game,2.465436,-4.205452,143.5728,22.27656,-2.304502,19.27168,0
Testie27,214565,Game,1.770282,-4.205452,144.2698,22.32101,-2.304502,19.27113,0
Testie27,214715,Game,0.9479053,-4.205451,144.6338,22.33434,-2.304502,19.27097,0
Testie27,214881,Game,0.4198848,-4.205451,145.349,22.46767,-2.304502,19.26932,0
Testie27,215048,Game,-0.226344,-4.221451,146.01,22.501,-2.304502,19.26891,0
Testie27,215198,Game,-0.9225557,-4.221451,146.5803,22.70098,-2.304502,19.26645,0
Testie27,215365,Game,-1.630134,-4.221451,147.2486,22.71431,-2.304502,19.26628,0
Testie27,215515,Game,-1.721087,-4.205472,148.144,22.80097,-2.304502,19.26521,0
Testie27,215681,Game,-1.815369,-4.205452,149.1395,22.80763,-2.304502,19.26513,0
Testie27,215848,Game,-1.894353,-4.205451,150.1364,22.82985,-2.304502,19.26485,0
Testie27,215998,Game,-1.964967,-4.205451,151.0336,23.00984,-2.304502,19.26263,0
Testie27,216164,Game,-1.375452,-4.205452,151.8083,23.42091,-2.304502,19.25757,0
Testie27,216314,Game,-1.428832,-4.205453,152.7067,23.58756,-2.304502,19.25551,0
Testie27,216481,Game,-1.479247,-4.205453,153.7053,23.59423,-2.304502,19.25543,0
Testie27,216648,Game,-1.267332,-4.205453,154.6759,23.59645,-2.304502,19.25541,0
Testie27,216798,Game,-0.9827093,-4.205453,155.4238,23.67648,-2.304502,19.25442,0
Testie27,216965,Game,-0.7778009,-4.205453,155.9874,23.97642,-2.304502,19.25072,0
Testie27,217115,Game,-0.8185582,-4.205453,155.8605,24.43637,-2.304502,19.24505,0
Testie27,217282,Game,-0.8556725,-4.205453,155.2021,25.09636,-2.304502,19.2369,0
Testie27,217448,Game,-0.8981825,-4.205453,155.3976,25.76293,-2.304502,19.22866,0
Testie27,217598,Game,-1.015752,-4.205453,155.986,26.36289,-2.304502,19.22124,0
Testie27,217765,Game,-1.399328,-4.205453,156.4715,27.02949,-2.304502,19.21301,0
Testie27,217915,Game,-1.453357,-4.205453,157.0691,27.42947,-2.304502,19.20808,0
Testie27,218082,Game,-1.512273,-4.205453,157.3809,27.42947,-2.304502,19.20808,0
Testie27,218248,Game,-1.601235,-4.205453,157.978,27.52945,-2.304502,19.20685,0
Testie27,218398,Game,-1.656694,-4.205453,158.3066,27.52945,-2.304502,19.20685,0
Testie27,218565,Game,-1.637157,-4.205453,158.2174,27.53167,-2.304502,19.20682,0
Testie27,218715,Game,-1.600779,-4.205453,157.675,27.53167,-2.304502,19.20682,0
Testie27,218881,Game,-1.851782,-4.205453,157.0757,27.54499,-2.304502,19.20666,0
Testie27,219049,Game,-1.790647,-4.205453,156.4317,27.54721,-2.304502,19.20663,0
Testie27,219198,Game,-1.637321,-4.205453,155.5541,27.58054,-2.304502,19.20622,0
Testie27,219365,Game,-1.578706,-4.205453,154.5558,27.8139,-2.304502,19.20335,0
Testie27,219514,Game,-1.520626,-4.205453,153.6577,28.16055,-2.304502,19.19908,0
Testie27,219681,Game,-1.456087,-4.205453,152.6597,28.16722,-2.304502,19.199,0
Testie27,219848,Game,-1.397306,-4.205452,151.6615,28.18944,-2.304502,19.19872,0
Testie27,219998,Game,-1.345505,-4.205452,150.7631,28.19609,-2.304502,19.19864,0
Testie27,220164,Game,-1.86658,-4.205451,149.9661,28.36282,-2.304502,19.19659,0
Testie27,220315,Game,-2.246496,-4.205452,149.1794,28.70266,-2.304502,19.1924,0
Testie27,220482,Game,-2.107478,-4.205451,148.4127,29.22277,-2.304502,19.18599,0
Testie27,220648,Game,-2.294349,-4.205495,147.5177,29.22277,-2.304502,19.18599,0
Testie27,220798,Game,-2.945257,-4.221451,146.8961,29.22944,-2.304502,19.18591,0
Testie27,220965,Game,-3.066792,-4.221451,146.0827,29.32277,-2.304502,19.18475,0
Testie27,221115,Game,-2.251863,-4.221451,146.3046,29.35611,-2.304502,19.18434,0
Testie27,221281,Game,-1.338304,-4.221451,145.898,29.58941,-2.304502,19.18147,0
Testie27,221448,Game,-0.4246147,-4.221451,145.4912,30.04501,-2.304502,19.17585,0
Testie27,221598,Game,0.3974828,-4.205451,145.1252,30.62268,-2.304502,19.16874,0
Testie27,221765,Game,1.306812,-4.205451,144.7097,30.88929,-2.304502,19.16546,0
Testie27,221915,Game,2.126601,-4.205452,144.3957,30.96931,-2.304502,19.16351,0
Testie27,222081,Game,3.083824,-4.205451,144.1074,31.26916,-2.304502,19.15627,0
Testie27,222248,Game,4.042518,-4.205452,143.8231,31.35579,-2.304502,19.15422,0
Testie27,222398,Game,4.540123,-4.205452,143.0744,31.378,-2.304502,19.15379,0
Testie27,222565,Game,5.177652,-4.205452,142.3041,31.40023,-2.304502,19.15336,0
Testie27,222715,Game,5.711717,-4.205452,141.5824,31.50023,-2.304502,19.15166,0
Testie27,222881,Game,6.023246,-4.206357,140.634,31.56245,-2.304502,19.15065,0
Testie27,223048,Game,6.786561,-4.205451,140.0598,31.84019,-2.304502,19.14705,0
Testie27,223198,Game,7.191803,-4.205452,139.3126,32.16682,-2.317312,19.14436,0
Testie27,223365,Game,7.460735,-4.205452,138.3506,32.21349,-2.326728,19.14484,0
Testie27,223515,Game,7.901475,-4.221451,137.5695,32.43346,-2.371114,19.14713,0
Testie27,223681,Game,8.570983,-4.221452,136.8277,32.88684,-2.48378,19.15408,0
Testie27,223848,Game,9.450764,-4.20553,136.5355,33.42412,-2.658551,19.30404,0
Testie27,223998,Game,10.35078,-4.205457,136.5261,33.58585,-2.676389,19.39236,0
Testie27,224164,Game,11.35082,-4.205451,136.5157,33.58585,-2.676389,19.39236,0
Testie27,224315,Game,12.25065,-4.205452,136.5062,33.62357,-2.679506,19.41986,0
Testie27,224481,Game,13.25054,-4.205452,136.4958,33.83006,-2.696571,19.57041,0
Testie27,224648,Game,14.25058,-4.205452,136.4821,34.21619,-2.756218,19.85192,0
Testie27,224799,Game,15.09395,-4.21718,136.612,34.21619,-2.756218,19.85192,0
Testie27,224965,Game,15.81103,-4.21718,137.2359,34.24311,-2.766929,19.87154,0
Testie27,225115,Game,16.44724,-4.217181,137.1528,34.40469,-2.831227,19.98935,0
Testie27,225281,Game,17.08374,-4.217182,136.9548,34.75481,-2.908905,20.2446,0
Testie27,225448,Game,17.73105,-4.217184,136.7956,35.26657,-2.921331,20.6177,0
Testie27,225598,Game,17.91363,-4.217185,136.4602,35.75138,-2.932344,20.97116,0
Testie27,225765,Game,17.28913,-4.217184,136.2786,36.29007,-2.944581,21.36391,0
Testie27,225914,Game,16.70738,-4.217183,136.2496,36.77497,-2.955595,21.71743,0
Testie27,226081,Game,16.17849,-4.217181,136.6554,37.31366,-2.967832,22.11017,0
Testie27,226248,Game,15.40423,-4.21718,136.7515,37.85228,-2.971169,22.50286,0
Testie27,226398,Game,14.51236,-4.212043,136.6301,38.28333,-2.971169,22.81712,0
Testie27,226565,Game,13.52176,-4.205452,136.4931,38.28333,-2.971169,22.81712,0
Testie27,226715,Game,12.63043,-4.205451,136.3694,38.32101,-2.971169,22.8446,0
Testie27,226882,Game,11.63991,-4.205451,136.232,38.52748,-2.971169,22.99513,0
Testie27,227048,Game,10.76616,-4.205451,136.6991,38.91352,-2.971169,23.27658,0
Testie27,227198,Game,9.873171,-4.205483,136.8063,39.01235,-2.971169,23.34863,0
Testie27,227365,Game,9.271767,-4.221451,136.3837,39.01414,-2.971169,23.34994,0
Testie27,227515,Game,9.251291,-4.2099,135.509,39.05188,-2.971169,23.37745,0
Testie27,227681,Game,8.610786,-4.221452,134.741,39.0788,-2.971169,23.39708,0
Testie27,227848,Game,7.981438,-4.205451,133.9852,39.26732,-2.971169,23.53452,0
Testie27,227998,Game,7.334891,-4.205451,133.3589,39.59058,-2.971169,23.7702,0
Testie27,228165,Game,6.758718,-4.205452,132.6013,39.88578,-2.971169,23.98481,0
Testie27,228315,Game,6.760815,-4.205452,131.7014,39.91287,-2.971169,24.00424,0
Testie27,228481,Game,6.066989,-4.205452,130.9811,39.95078,-2.971169,24.03145,0
Testie27,228648,Game,5.376166,-4.205452,130.2582,40.15869,-2.971169,24.17995,0
Testie27,228798,Game,4.750518,-4.205452,129.6113,40.50046,-2.971169,24.42388,0
Testie27,228965,Game,3.985721,-4.205452,128.9687,40.69964,-2.971169,24.56501,0
Testie27,229114,Game,3.172664,-4.205452,128.9264,40.70143,-2.971169,24.56632,0
Testie27,229281,Game,2.226959,-4.205452,129.2505,40.70143,-2.971169,24.56632,0
Testie27,229448,Game,1.295503,-4.205452,129.2715,40.76647,-2.971169,24.61292,0
Testie27,229598,Game,0.471697,-4.205452,128.9091,40.89103,-2.971169,24.70231,0
Testie27,229765,Game,-0.4527761,-4.221451,128.5292,40.89284,-2.971169,24.7036,0
Testie27,229915,Game,-1.274619,-4.221451,128.1773,40.90369,-2.971169,24.71136,0
Testie27,230081,Game,-1.763121,-4.221451,127.3221,41.05733,-2.971169,24.82131,0
Testie27,230248,Game,-2.255897,-4.221451,126.4522,41.39078,-2.971169,25.06169,0
Testie27,230398,Game,-2.156946,-4.221451,125.6874,41.4396,-2.971169,25.09665,0
Testie27,230565,Game,-1.374094,-4.20549,125.0655,41.55302,-2.971169,25.17877,0
Testie27,230715,Game,-1.226809,-4.205452,124.2064,41.5548,-2.971169,25.1801,0
Testie27,230881,Game,-1.178479,-4.205451,123.2076,41.5602,-2.971169,25.18401,0
Testie27,231048,Game,-1.131369,-4.205451,122.2087,41.69509,-2.971169,25.28183,0
Testie27,231198,Game,-1.08897,-4.205452,121.3097,41.96983,-2.971169,25.48207,0
Testie27,231364,Game,-1.052672,-4.205451,120.3101,42.13881,-2.971169,25.60491,0
Testie27,231515,Game,-1.058602,-4.205452,119.4105,42.16557,-2.971169,25.62479,0
Testie27,231681,Game,-1.070818,-4.205451,118.4104,42.22957,-2.971169,25.6728,0
Testie27,231848,Game,-1.084775,-4.205452,117.4107,42.46962,-2.971169,25.85263,0
Testie27,231998,Game,-1.097338,-4.173164,116.5108,42.83196,-2.971169,26.13431,0
Testie27,232165,Game,-1.111297,-4.205452,115.5109,43.25233,-2.971169,26.54564,0
Testie27,232316,Game,-1.123862,-4.205452,114.6108,43.27582,-2.971169,26.56931,0
Testie27,232481,Game,-1.137821,-4.205451,113.6109,43.4402,-2.971169,26.73495,0
Testie27,232648,Game,-1.151779,-4.205452,112.6112,43.76108,-2.971169,27.05824,0
Testie27,232798,Game,-1.164342,-4.173164,111.7113,43.93327,-2.971169,27.23172,0
Testie27,232965,Game,-1.178301,-4.205452,110.7114,43.95049,-2.971169,27.24908,0
Testie27,233115,Game,-1.190866,-4.205452,109.8113,44.03503,-2.971169,27.33426,0
Testie27,233281,Game,-1.204826,-4.205451,108.8114,44.27768,-2.971169,27.57873,0
Testie27,233448,Game,-1.218785,-4.173412,107.8115,44.67686,-2.971169,27.98093,0
Testie27,233598,Game,-1.231345,-4.205452,106.9118,44.73319,-2.971169,28.03768,0
Testie27,233765,Game,-1.245304,-4.205452,105.9119,44.75667,-2.971169,28.06133,0
Testie27,233914,Game,-1.257868,-4.205452,105.012,44.89755,-2.971169,28.20329,0
Testie27,234081,Game,-1.271827,-4.205451,104.0121,45.20281,-2.971169,28.51085,0
Testie27,234248,Game,-1.285786,-4.173164,103.0122,45.50819,-2.971169,28.81852,0
Testie27,234398,Game,-1.298352,-4.205452,102.1121,45.53194,-2.971169,28.8419,0
Testie27,234564,Game,-1.312309,-4.205451,101.1123,45.5891,-2.971169,28.89787,0
Testie27,234714,Game,-1.324872,-4.205452,100.2124,45.77426,-2.971169,29.08039,0
Testie27,234881,Game,-1.338833,-4.205452,99.21242,46.13015,-2.971169,29.43131,0
Testie27,235048,Game,-1.352792,-4.173164,98.21251,46.35961,-2.971169,29.65833,0
Testie27,235198,Game,-1.365353,-4.205452,97.31274,46.37813,-2.971169,29.67752,0
Testie27,235365,Game,-1.379315,-4.205452,96.31268,46.49438,-2.971169,29.79695,0
Testie27,235515,Game,-1.391877,-4.205452,95.41282,46.72955,-2.971169,30.04243,0
Testie27,235681,Game,-1.405837,-4.173164,94.41288,46.99252,-2.971169,30.41758,0
Testie27,235848,Game,-1.327785,-4.205452,93.42075,46.99142,-2.971169,30.4798,0
Testie27,235998,Game,-1.091395,-4.205452,92.5527,46.99084,-2.971169,30.51312,0
Testie27,236165,Game,-0.8181065,-4.205452,91.59077,46.98674,-2.971169,30.74639,0
Testie27,236314,Game,-0.5887119,-4.205452,90.7205,46.97972,-2.971169,31.1463,0
Testie27,236481,Game,-0.3349005,-4.161711,89.75305,46.97327,-2.971169,31.51288,0
Testie27,236649,Game,-0.08949503,-4.285453,88.78393,46.97277,-2.971169,31.54177,0
Testie27,236798,Game,0.0003139996,-4.285453,87.8894,46.97211,-2.971169,31.57953,0
Testie27,236965,Game,0.04393662,-4.285453,87.05708,46.96879,-2.971169,31.76839,0
Testie27,237115,Game,0.0605639,-4.285453,86.72427,46.96875,-2.971169,31.77061,0
Testie27,237281,Game,0.0605639,-4.285453,86.72427,46.96661,-2.971169,31.89281,0
Testie27,237448,Game,0.04881243,-4.285453,86.39124,46.96056,-2.971169,32.23719,0
Testie27,237598,Game,0.181481,-4.285453,85.83447,46.95177,-2.971169,32.73712,0
Testie27,237764,Game,0.8091893,-4.205453,85.61145,46.94005,-2.971169,33.40369,0
Testie27,237915,Game,1.104165,-4.205453,85.09068,46.9342,-2.971169,33.73695,0
Testie27,238081,Game,1.282488,-4.205453,84.45937,46.93408,-2.971169,33.74361,0
Testie27,238248,Game,1.456156,-4.206077,83.81573,46.93346,-2.971169,33.77914,0
Testie27,238398,Game,1.612529,-4.205453,83.2362,46.92994,-2.971169,33.97919,0
Testie27,238565,Game,1.786133,-4.205453,82.5928,46.92913,-2.971169,34.02586,0
Testie27,238715,Game,2.122731,-4.205453,82.13653,46.92527,-2.971169,34.24582,0
Testie27,238881,Game,2.549392,-4.205453,81.63419,46.92304,-2.971169,34.37247,0
Testie27,239048,Game,3.010696,-4.205453,81.15857,46.91972,-2.971169,34.56133,0
Testie27,239198,Game,3.356219,-4.205453,80.77842,46.9134,-2.971169,34.92125,0
Testie27,239365,Game,3.249634,-4.205453,80.12033,46.90278,-2.971169,35.52558,0
Testie27,239515,Game,3.22749,-4.205453,79.53032,46.89692,-2.971169,35.85888,0
Testie27,239682,Game,3.385484,-4.205453,78.88858,46.89688,-2.971169,35.8611,0
Testie27,239848,Game,3.652681,-4.205453,78.27817,46.89638,-2.971169,35.88998,0
Testie27,239998,Game,3.974309,-4.205453,77.80908,46.89615,-2.971169,35.9033,0
Testie27,240165,Game,4.889952,-4.165453,77.72423,46.894,-2.971169,36.0255,0
Testie27,240314,Game,5.774674,-4.166032,77.88873,46.89385,-2.971169,36.03438,0
Testie27,240481,Game,6.752104,-4.166032,78.09988,46.89296,-2.971169,36.08546,0
Testie27,240648,Game,7.72875,-4.166032,78.31462,46.89003,-2.971169,36.25206,0
Testie27,240798,Game,8.545505,-4.135774,78.04301,46.88406,-2.971169,36.59198,0
Testie27,240965,Game,9.537067,-4.152778,78.10741,46.87828,-2.971169,36.92079,0
Testie27,241115,Game,10.42907,-4.166344,78.20252,46.87769,-2.971169,36.95411,0
Testie27,241281,Game,11.2783,-4.166031,78.0873,46.87707,-2.971169,36.98966,0
Testie27,241448,Game,12.16735,-4.171344,78.43812,46.87453,-2.971169,37.13404,0
Testie27,241598,Game,13.04479,-4.171343,78.23716,46.86891,-2.971169,37.45403,0
Testie27,241765,Game,14.01988,-4.171344,78.01545,46.85896,-2.971169,38.0206,0
Testie27,241915,Game,14.77539,-4.171344,78.50422,46.84842,-2.971169,38.6204,0
Testie27,242081,Game,15.71902,-4.171344,78.55479,46.8367,-2.971169,39.28707,0
Testie27,242248,Game,16.47618,-4.171344,77.90711,46.83485,-2.971169,39.94268,0
Testie27,242398,Game,17.37379,-4.171344,77.84435,46.83792,-2.971169,40.52706,0
Testie27,242565,Game,18.34871,-4.171344,77.90872,46.83949,-2.971169,41.17452,0
Testie27,242714,Game,19.07696,-4.171343,78.37079,46.83202,-2.971169,41.76143,0
Testie27,242881,Game,20.04479,-4.166031,78.62289,46.81822,-2.971169,42.41231,0
Testie27,243048,Game,21.01252,-4.166031,78.87497,46.81432,-2.971169,42.55743,0
Testie27,243198,Game,21.79212,-3.988218,78.42568,46.81303,-2.971169,42.5863,0
Testie27,243365,Game,22.70395,-3.969999,78.02194,46.80565,-2.971169,42.73055,0
Testie27,243514,Game,23.58034,-3.969999,77.81746,46.78967,-2.971169,43.05013,0
Testie27,243681,Game,24.56565,-3.969999,77.64921,46.74274,-2.971169,43.60562,0
Testie27,243848,Game,25.34599,-3.869998,77.08338,46.5219,-2.971169,44.18204,0
Testie27,243998,Game,26.10533,-3.869998,76.70012,46.17167,-2.912899,44.66286,0
Testie27,244165,Game,26.93094,-3.869998,77.07819,45.76837,-2.766739,45.19356,0
Testie27,244315,Game,27.72423,-3.894218,77.50236,45.40542,-2.569007,45.67117,0
Testie27,244481,Game,28.05467,-3.97,78.39112,45.38527,-2.565562,45.6977,0
Testie27,244648,Game,28.25301,-3.97,79.37123,45.24411,-2.541438,45.88344,0
Testie27,244798,Game,28.24837,-3.958196,80.22575,45.09486,-2.515929,46.07984,0
Testie27,244965,Game,27.95201,-3.869999,81.18077,45.02094,-2.503295,46.17712,0
Testie27,245115,Game,27.69551,-3.869999,82.04359,44.83941,-2.472838,46.41599,0
Testie27,245281,Game,27.50431,-3.869999,83.02165,44.50997,-2.437836,46.84949,0
Testie27,245448,Game,27.59785,-3.869999,84.01653,44.10667,-2.437836,47.38018,0
Testie27,245598,Game,27.73963,-3.869999,84.90504,43.74367,-2.437836,47.85786,0
Testie27,245765,Game,28.00794,-3.870049,85.86734,43.34029,-2.437836,48.38867,0
Testie27,245915,Game,28.7874,-3.970001,86.24947,42.97726,-2.437836,48.86638,0
Testie27,246081,Game,29.75733,-3.953355,86.4931,42.57383,-2.437836,49.39726,0
Testie27,246248,Game,30.32373,-3.970001,87.28432,42.17054,-2.437836,49.92794,0
Testie27,246398,Game,31.15344,-3.970001,87.5578,42.04544,-2.437836,50.09256,0
Testie27,246565,Game,32.1276,-3.449508,87.7836,41.9715,-2.437836,50.18985,0
Testie27,246715,Game,32.99482,-3.47,87.93678,41.78999,-2.437836,50.4287,0
Testie27,246881,Game,33.96303,-3.47,87.69398,41.59674,-2.437836,50.87009,0
Testie27,247048,Game,34.93336,-3.47,87.45872,41.51458,-2.437836,51.49089,0
Testie27,247198,Game,35.7313,-3.47,87.83411,41.46591,-2.437836,52.08891,0
Testie27,247365,Game,36.69144,-3.47,88.11398,41.41182,-2.437836,52.75348,0
Testie27,247515,Game,37.55134,-3.47,88.37907,41.36316,-2.437836,53.35139,0
Testie27,247681,Game,38.50344,-3.47,88.68475,41.30909,-2.437836,54.01585,0
Testie27,247848,Game,39.45555,-3.47,88.99045,41.25501,-2.437836,54.68029,0
Testie27,247998,Game,40.31266,-3.47,89.26564,41.20633,-2.437836,55.27845,0
Testie27,248164,Game,41.28474,-3.47,89.39029,41.15226,-2.437836,55.94279,0
Testie27,248314,Game,42.16674,-3.47,89.21085,41.10358,-2.437836,56.54087,0
Testie27,248481,Game,43.14662,-3.47,89.01149,41.04951,-2.437836,57.2053,0
Testie27,248648,Game,44.12577,-3.47,88.80872,40.99544,-2.437836,57.86975,0
Testie27,248798,Game,44.96308,-3.449507,88.48341,40.97952,-2.437836,58.46156,0
Testie27,248964,Game,45.81749,-3.828369,87.96453,41.15356,-2.437836,59.07785,0
Testie27,249115,Game,46.57661,-3.970003,87.48093,41.44873,-2.437836,59.58606,0
Testie27,249281,Game,47.42109,-3.970003,86.94501,41.78463,-2.437836,60.14449,0
